trip_distance,rate_code,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount,pickup_location_id,dropoff_location_id,hour_of_day,trip_duration
1.3,1,1,2.5,0.0,0.5,7.0,0.0,0.3,10.3,238,238,19,879.0
7.9,1,1,25.0,0.5,0.5,6.41,5.76,0.3,38.47,138,151,21,1136.0
14.08,1,1,38.5,0.5,0.5,7.96,0.0,0.3,47.76,138,228,21,2524.0
10.44,1,1,33.5,0.5,0.5,6.96,0.0,0.3,41.76,100,61,22,1917.0
7.78,1,1,22.0,0.5,0.5,5.81,5.76,0.3,34.87,138,263,22,3185.0
9.3,1,1,28.0,0.5,0.5,8.75,0.0,0.3,38.05,144,244,22,1557.0
16.56,1,1,45.0,0.5,0.5,9.26,0.0,0.3,55.56,132,255,22,1998.0
14.48,1,1,45.5,0.5,0.5,9.36,0.0,0.3,56.16,138,255,23,2681.0
8.46,1,1,27.0,0.0,0.5,5.56,0.0,0.3,33.36,236,261,15,1222.0
7.6,1,1,26.0,0.0,0.5,5.36,0.0,0.3,32.16,237,261,16,2516.0
10.35,1,1,31.0,0.0,0.5,6.36,0.0,0.3,38.16,113,138,16,2015.0
14.8,1,1,41.5,0.0,0.5,8.45,0.0,0.3,50.75,132,7,17,1306.0
16.2,1,1,44.5,0.5,0.5,7.0,0.0,0.3,52.8,132,255,20,1173.0
14.47,1,1,39.5,0.5,0.5,8.16,0.0,0.3,48.96,132,129,22,1033.0
8.79,1,1,28.5,0.5,0.5,4.0,0.0,0.3,33.8,161,36,23,1258.0
5.1,1,1,26.5,0.5,0.5,5.55,0.0,0.3,33.35,68,237,0,2275.0
5.48,1,1,24.0,0.5,0.5,6.32,0.0,0.3,31.62,239,211,1,2675.0
7.45,1,1,23.5,0.5,0.5,4.96,0.0,0.3,29.76,88,141,1,2523.0
6.76,1,1,24.0,0.5,0.5,5.06,0.0,0.3,30.36,13,239,2,2347.0
7.82,1,1,24.5,0.5,0.5,6.45,0.0,0.3,32.25,90,244,2,2720.0
11.27,1,1,34.5,0.5,0.5,7.16,0.0,0.3,42.96,148,244,3,2264.0
5.89,1,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,90,80,3,1250.0
11.8,1,1,34.5,0.0,0.5,7.05,0.0,0.3,42.35,170,89,6,1283.0
8.33,1,1,24.0,0.0,0.5,4.96,0.0,0.3,29.76,140,40,8,3348.0
10.98,1,1,30.5,0.0,0.5,6.26,0.0,0.3,37.56,138,224,9,2330.0
10.7,1,1,34.0,0.0,0.5,8.11,5.76,0.3,48.67,138,142,14,1856.0
0.3,1,1,3.0,0.0,0.5,1.1,0.0,0.3,4.9,263,236,15,2271.0
9.49,1,1,29.0,0.0,0.5,7.45,0.0,0.3,37.25,138,225,16,1591.0
7.6,1,1,23.0,0.0,0.5,8.85,5.76,0.3,38.41,138,236,16,2106.0
9.9,1,1,32.0,0.0,0.5,4.92,0.0,0.3,37.72,50,138,17,2099.0
5.9,1,1,22.5,0.0,0.5,4.65,0.0,0.3,27.95,186,256,17,1870.0
12.71,1,1,35.0,0.0,0.5,12.47,5.76,0.3,54.03,138,224,18,3021.0
13.61,1,1,38.0,0.0,0.5,7.76,0.0,0.3,46.56,138,261,18,1098.0
18.09,3,1,68.5,0.0,0.0,16.26,12.5,0.3,97.56,229,1,19,2786.0
0.12,1,1,3.0,0.5,0.5,1.08,0.0,0.3,5.38,237,163,20,1145.0
10.07,1,1,30.5,0.5,0.5,6.36,0.0,0.3,38.16,138,189,20,1497.0
9.4,1,1,26.5,0.5,0.5,6.71,5.76,0.3,40.27,138,140,20,2769.0
10.35,1,1,31.0,0.5,0.5,6.46,0.0,0.3,38.76,138,181,21,1003.0
7.65,1,1,22.0,0.5,0.5,4.66,0.0,0.3,27.96,138,255,21,1617.0
6.8,1,1,24.5,0.5,0.5,5.15,0.0,0.3,30.95,151,79,0,1511.0
8.44,1,1,24.5,0.5,0.5,3.44,5.76,0.3,35.0,138,107,0,2791.0
11.12,1,1,33.5,0.5,0.5,6.96,0.0,0.3,41.76,132,225,1,1473.0
6.7,1,1,24.0,0.5,0.5,5.05,0.0,0.3,30.35,36,87,1,975.0
14.96,1,1,43.5,0.5,0.5,8.96,0.0,0.3,53.76,7,14,1,1698.0
7.8,1,1,24.0,0.5,0.5,6.3,0.0,0.3,31.6,48,243,1,955.0
6.6,1,1,26.0,0.5,0.5,6.8,0.0,0.3,34.1,249,36,2,4844.0
6.6,1,1,21.5,0.5,0.5,4.55,0.0,0.3,27.35,148,7,4,1681.0
9.48,1,1,26.5,0.5,0.5,6.71,5.76,0.3,40.27,224,138,5,1453.0
3.74,1,1,25.0,0.5,0.5,6.58,0.0,0.3,32.88,79,79,5,1242.0
8.1,1,1,25.5,0.0,0.5,5.25,0.0,0.3,31.55,148,151,10,3439.0
0.16,1,1,3.0,0.0,0.5,0.76,0.0,0.3,4.56,90,90,12,1585.0
7.91,1,1,23.0,0.0,0.5,5.91,5.76,0.3,35.47,138,262,12,1856.0
10.3,1,1,31.0,0.0,0.5,7.5,5.76,0.3,45.06,138,163,13,1223.0
17.6,3,1,66.0,0.0,0.0,15.0,15.5,0.3,96.8,161,1,13,3296.0
6.3,1,1,21.5,0.5,0.5,4.1,0.0,0.3,26.9,233,82,0,2139.0
7.4,1,1,30.0,0.5,0.5,6.26,0.0,0.3,37.56,143,256,0,1940.0
11.19,1,1,32.5,0.5,0.5,6.76,0.0,0.3,40.56,148,116,1,1864.0
6.41,1,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,49,228,1,2665.0
13.7,1,1,41.5,0.5,0.5,8.0,0.0,0.3,50.8,41,61,2,2400.0
7.3,1,1,28.5,0.5,0.5,5.96,0.0,0.3,35.76,246,61,3,1753.0
10.7,1,1,32.5,0.5,0.5,6.75,0.0,0.3,40.55,231,244,3,2082.0
7.86,1,1,26.5,0.5,0.5,5.56,0.0,0.3,33.36,244,158,2,1512.0
7.1,1,1,25.5,0.0,0.5,5.25,0.0,0.3,31.55,164,61,6,2659.0
3.92,5,1,45.0,0.0,0.5,11.26,10.5,0.3,67.56,125,265,10,771.0
9.75,1,1,29.0,0.0,0.5,8.89,5.76,0.3,44.45,43,138,10,2195.0
12.9,1,1,35.0,0.0,0.5,10.7,0.0,0.3,46.5,132,155,11,1442.0
12.77,1,1,35.5,0.0,0.5,7.26,0.0,0.3,43.56,261,93,12,1505.0
15.63,1,1,44.0,0.0,0.5,8.96,0.0,0.3,53.76,162,19,12,1925.0
5.9,1,1,22.5,0.0,0.5,5.82,0.0,0.3,29.12,88,230,12,1254.0
13.81,1,1,39.0,0.0,0.5,9.95,0.0,0.3,49.75,132,129,13,1398.0
10.8,1,1,32.0,0.0,0.5,7.7,5.76,0.3,46.26,138,107,14,1650.0
10.3,1,1,29.5,0.0,0.5,10.0,5.76,0.3,46.06,138,137,14,1610.0
10.0,1,1,29.5,0.0,0.5,6.05,0.0,0.3,36.35,137,244,15,1981.0
8.07,1,1,29.5,0.0,0.5,6.06,0.0,0.3,36.36,230,49,17,5016.0
11.26,1,1,34.5,0.0,0.5,10.26,5.76,0.3,51.32,138,143,17,1500.0
0.3,1,1,3.0,0.0,0.5,1.1,0.0,0.3,4.9,163,163,18,2711.0
16.13,1,1,45.0,0.0,0.5,9.16,0.0,0.3,54.96,132,80,18,2015.0
9.5,1,1,27.0,0.0,0.5,6.7,5.76,0.3,40.26,138,141,19,1533.0
10.06,1,1,29.5,0.5,0.5,6.16,0.0,0.3,36.96,138,61,21,985.0
8.4,1,1,25.5,0.5,0.5,6.51,5.76,0.3,39.07,138,234,23,1777.0
7.0,1,1,22.0,0.0,0.5,4.0,0.0,0.3,26.8,264,264,15,2158.0
18.4,1,1,49.0,0.0,0.5,9.96,0.0,0.3,59.76,132,66,15,2199.0
15.5,1,1,43.0,0.0,0.5,8.75,0.0,0.3,52.55,132,112,16,2297.0
8.7,1,1,25.5,0.0,0.5,6.4,5.76,0.3,38.46,262,138,18,1774.0
10.43,1,1,31.5,0.0,0.5,7.61,5.76,0.3,45.67,138,158,18,2021.0
9.3,1,1,26.0,0.0,0.5,9.75,5.76,0.3,42.31,138,229,18,2284.0
9.47,1,1,27.0,0.0,0.5,5.56,0.0,0.3,33.36,138,79,18,94.0
10.4,1,1,31.0,0.5,0.5,7.6,5.76,0.3,45.66,138,142,20,2865.0
11.0,1,1,32.5,0.5,0.5,6.75,0.0,0.3,40.55,132,61,20,2247.0
10.98,1,1,34.0,0.5,0.5,7.06,0.0,0.3,42.36,164,71,23,2003.0
6.53,1,1,24.0,0.5,0.5,5.06,0.0,0.3,30.36,158,80,0,1177.0
4.53,1,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,90,238,1,1057.0
14.74,1,1,39.5,0.5,0.5,8.16,0.0,0.3,48.96,132,16,1,1210.0
21.5,1,1,60.0,0.5,0.5,13.4,5.76,0.3,80.46,100,219,1,1478.0
5.83,1,1,23.0,0.5,0.5,5.5,0.0,0.3,29.8,238,249,1,1339.0
8.5,1,1,27.0,0.5,0.5,5.65,0.0,0.3,33.95,179,17,2,2540.0
9.1,1,1,27.5,0.5,0.5,7.2,0.0,0.3,36.0,79,116,2,1558.0
8.46,1,1,28.0,0.5,0.5,5.86,0.0,0.3,35.16,239,52,2,119.0
10.05,1,1,30.5,0.0,0.5,6.26,0.0,0.3,37.56,48,69,7,2144.0
9.93,1,1,28.0,0.0,0.5,6.91,5.76,0.3,41.47,138,140,9,1095.0
10.96,1,1,32.0,0.0,0.5,6.56,0.0,0.3,39.36,132,225,10,1100.0
6.73,1,1,21.5,0.0,0.5,4.46,0.0,0.3,26.76,100,66,12,2437.0
10.3,1,1,31.0,0.0,0.5,6.35,0.0,0.3,38.15,97,151,12,3364.0
11.96,1,1,36.0,0.0,0.5,4.0,0.0,0.3,40.8,138,49,14,2943.0
14.1,1,1,40.5,0.0,0.5,8.25,0.0,0.3,49.55,13,138,15,3067.0
25.04,5,1,130.0,0.0,0.0,27.56,7.51,0.3,165.37,132,265,15,3057.0
10.66,1,1,32.0,0.0,0.5,5.55,5.76,0.3,44.11,138,246,15,2631.0
8.6,1,1,27.0,0.0,0.5,6.7,5.76,0.3,40.26,138,140,15,1847.0
14.84,1,1,39.5,0.0,0.5,9.21,5.76,0.3,55.27,138,87,16,1634.0
12.3,1,1,35.0,0.0,0.5,8.3,5.76,0.3,49.86,138,87,17,3519.0
10.02,1,1,30.0,0.0,0.5,6.16,0.0,0.3,36.96,138,97,17,1800.0
9.89,1,1,31.5,0.0,0.5,6.0,0.0,0.3,38.3,138,61,18,3499.0
9.02,1,1,26.0,0.5,0.5,4.96,5.76,0.3,38.02,138,141,20,1545.0
18.31,1,1,50.0,0.5,0.5,10.26,0.0,0.3,61.56,132,17,21,1306.0
10.7,1,1,30.5,0.5,0.5,6.35,0.0,0.3,38.15,138,65,23,1102.0
7.8,1,1,23.5,0.5,0.5,4.95,0.0,0.3,29.75,138,80,23,2577.0
9.6,1,1,34.0,0.5,0.5,7.05,0.0,0.3,42.35,162,181,0,1441.0
9.0,1,1,28.5,0.5,0.5,5.95,0.0,0.3,35.75,231,238,0,2912.0
5.15,1,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,113,79,0,1862.0
5.4,1,1,24.0,0.5,0.5,6.3,0.0,0.3,31.6,186,256,2,1578.0
5.8,1,1,22.0,0.5,0.5,4.65,0.0,0.3,27.95,162,223,2,1871.0
10.39,1,1,34.5,0.5,0.5,5.08,5.76,0.3,46.64,48,228,2,2416.0
6.17,1,1,22.5,0.5,0.5,5.95,0.0,0.3,29.75,79,89,3,1252.0
12.19,1,1,38.0,0.5,0.5,7.86,0.0,0.3,47.16,230,227,3,1718.0
7.1,1,1,26.0,0.5,0.5,5.45,0.0,0.3,32.75,186,225,4,1409.0
8.91,1,1,28.5,0.5,0.5,5.96,0.0,0.3,35.76,148,152,4,2026.0
6.7,1,1,25.0,0.5,0.5,5.25,0.0,0.3,31.55,68,75,4,1581.0
8.52,1,1,26.5,0.5,0.5,5.56,0.0,0.3,33.36,148,41,4,1441.0
9.4,1,1,28.0,0.5,0.5,5.85,0.0,0.3,35.15,230,127,4,1728.0
17.9,1,1,51.0,0.5,0.5,7.0,0.0,0.3,59.3,68,63,4,1448.0
5.5,1,1,21.5,0.5,0.5,6.84,0.0,0.3,29.64,48,260,4,2333.0
16.5,3,1,62.5,0.5,0.0,11.91,16.1,0.3,91.31,230,1,5,1274.0
11.1,1,1,31.0,0.0,0.5,6.35,0.0,0.3,38.15,90,127,6,84.0
0.2,1,1,3.0,0.5,0.5,0.85,0.0,0.3,5.15,246,50,6,1313.0
20.95,1,1,56.0,0.0,0.5,8.52,0.0,0.3,65.32,132,231,7,1968.0
18.8,1,1,53.0,0.0,0.5,13.45,0.0,0.3,67.25,181,132,7,2051.0
10.83,1,1,30.5,0.0,0.5,7.41,5.76,0.3,44.47,138,143,8,71.0
9.78,1,1,27.5,0.0,0.5,8.49,0.0,0.3,36.79,138,79,9,1691.0
9.7,1,1,27.0,0.0,0.5,7.44,5.76,0.3,41.0,138,233,10,2113.0
10.08,1,1,42.5,0.0,0.5,12.99,0.0,0.3,56.29,140,140,11,1578.0
10.95,3,1,51.0,0.0,0.0,15.45,10.5,0.3,77.25,48,265,11,1587.0
11.8,1,1,33.0,0.0,0.5,5.93,5.76,0.3,45.49,161,93,12,2031.0
7.4,1,1,26.5,0.0,0.5,8.15,0.0,0.3,35.45,239,249,12,3579.0
10.88,1,1,33.5,0.0,0.5,10.02,5.76,0.3,50.08,138,116,12,1228.0
10.0,1,1,30.5,0.0,0.5,7.4,5.76,0.3,44.46,138,68,13,2014.0
8.08,1,1,24.0,0.0,0.5,7.44,0.0,0.3,32.24,262,66,13,2952.0
9.3,1,1,29.0,0.0,0.5,7.1,5.76,0.3,42.66,264,264,14,1726.0
24.39,1,1,66.0,0.0,0.5,14.51,5.76,0.3,87.07,132,200,16,1675.0
12.6,1,1,39.0,0.0,0.5,7.95,0.0,0.3,47.75,132,97,15,2118.0
12.06,1,1,37.0,0.0,0.5,7.56,0.0,0.3,45.36,132,17,16,1374.0
8.9,1,1,26.0,0.0,0.5,6.5,5.76,0.3,39.06,138,107,18,2396.0
16.04,1,1,49.0,0.0,0.5,9.96,0.0,0.3,59.76,138,244,18,71.0
18.5,1,1,49.5,0.0,0.5,10.05,0.0,0.3,60.35,132,65,19,2479.0
11.23,1,1,38.5,0.0,0.5,9.82,0.0,0.3,49.12,211,114,19,1439.0
8.81,1,1,25.0,0.5,0.5,6.41,5.76,0.3,38.47,138,170,20,2153.0
11.63,1,1,34.5,0.5,0.5,6.0,0.0,0.3,41.8,138,249,22,1428.0
18.13,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,48,5,2226.0
18.4,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,230,14,2210.0
18.0,2,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,132,237,21,1407.0
16.7,2,1,52.0,0.0,0.5,5.0,12.5,0.3,70.3,132,233,20,1238.0
19.3,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,42,14,1453.0
16.5,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,107,132,14,1525.0
16.9,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,161,14,1966.0
17.8,2,1,52.0,0.0,0.5,0.0,0.0,0.3,52.8,132,79,15,1010.0
18.82,2,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,230,132,17,1973.0
18.63,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,234,19,2058.0
16.57,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,164,132,12,1624.0
16.88,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,170,13,2426.0
16.9,2,1,52.0,0.0,0.5,5.0,5.76,0.3,63.56,132,170,22,1439.0
16.8,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,186,132,10,1016.0
17.87,2,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,211,132,11,895.0
17.11,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,100,132,16,3462.0
19.38,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,263,17,1655.0
19.6,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,236,7,1894.0
17.5,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,230,132,16,2113.0
17.63,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,230,132,12,3002.0
18.3,2,1,52.0,0.0,0.5,0.0,0.0,0.3,52.8,125,132,15,1636.0
18.01,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,161,22,1906.0
17.8,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,68,9,2945.0
17.8,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,230,132,14,2499.0
18.64,1,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,138,22,16,2346.0
18.2,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,230,19,1690.0
18.51,2,1,52.0,0.0,0.5,0.0,5.76,0.3,58.56,100,132,21,1654.0
17.29,2,1,52.0,0.0,0.5,5.0,5.76,0.3,63.56,164,132,8,1091.0
17.34,2,1,52.0,0.0,0.5,5.0,5.76,0.3,63.56,237,132,17,1946.0
16.45,2,1,52.0,0.0,0.5,5.0,0.0,0.3,57.8,132,237,22,3019.0
20.27,2,1,52.0,0.0,0.5,5.0,5.76,0.3,63.56,132,141,23,4133.0
14.8,2,1,52.0,0.0,0.5,5.0,5.76,0.3,63.56,234,132,9,2750.0
28.2,2,1,52.0,0.0,0.5,5.0,0.0,0.3,57.8,87,132,16,1256.0
7.57,1,2,29.0,0.5,0.5,0.0,0.0,0.3,30.3,48,179,0,1677.0
10.95,1,2,33.0,0.5,0.5,0.0,0.0,0.3,34.3,237,185,2,6.0
0.37,1,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,231,231,2,1193.0
4.8,1,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,249,158,2,1431.0
9.77,1,2,31.5,0.5,0.5,0.0,0.0,0.3,32.8,231,71,3,1815.0
16.45,1,2,47.5,0.5,0.5,0.0,0.0,0.3,48.8,249,29,4,37.0
6.0,1,2,22.0,0.5,0.5,0.0,0.0,0.3,23.3,249,49,5,35.0
0.19,1,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8,68,68,12,70.0
19.49,3,2,70.5,0.0,0.0,0.0,16.3,0.3,87.1,230,1,12,2512.0
7.6,1,2,24.0,0.0,0.5,0.0,5.76,0.3,30.56,138,236,12,1759.0
8.4,1,2,25.5,0.0,0.5,0.0,5.76,0.3,32.06,138,164,14,1721.0
16.2,1,2,43.0,0.0,0.5,0.0,5.76,0.3,49.56,261,138,15,1191.0
9.44,1,2,28.0,0.0,0.5,0.0,0.0,0.3,28.8,138,232,15,1781.0
8.25,1,2,29.5,0.5,0.5,0.0,0.0,0.3,30.8,249,72,20,2132.0
5.43,2,1,52.0,0.0,0.5,0.0,0.0,0.3,52.8,265,265,5,2107.0
16.88,2,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,163,258,5,1730.0
17.5,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,186,7,1616.0
17.3,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,161,9,1958.0
17.39,2,1,52.0,0.0,0.5,0.0,5.76,0.3,58.56,230,132,12,2166.0
19.07,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,236,14,2062.0
21.3,2,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,132,128,21,13.0
19.35,2,1,52.0,0.0,0.5,0.0,5.76,0.3,58.56,264,264,18,1601.0
21.4,2,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,132,88,21,1795.0
19.4,1,1,52.0,0.0,0.5,3.0,0.0,0.3,55.8,132,25,19,1622.0
19.87,2,1,52.0,0.0,0.5,5.0,5.76,0.3,63.56,151,132,10,3143.0
17.2,2,1,52.0,0.0,0.5,5.0,0.0,0.3,57.8,163,132,12,2661.0
3.3,1,1,22.5,0.5,0.5,5.95,0.0,0.3,29.75,163,246,0,1397.0
2.7,1,1,23.5,0.5,0.5,0.02,0.0,0.3,24.82,164,229,0,2426.0
7.58,1,1,26.0,0.5,0.5,5.46,0.0,0.3,32.76,146,61,1,1154.0
5.8,1,1,24.0,0.5,0.5,7.55,0.0,0.3,32.85,113,7,1,1229.0
6.2,1,1,21.5,0.5,0.5,4.55,0.0,0.3,27.35,48,116,1,76.0
5.99,1,1,23.0,0.5,0.5,6.08,0.0,0.3,30.38,113,188,2,2154.0
10.78,1,1,35.5,0.5,0.5,7.36,0.0,0.3,44.16,142,189,2,1301.0
8.07,1,1,26.0,0.5,0.5,5.46,0.0,0.3,32.76,37,263,3,1087.0
4.89,1,1,22.0,0.5,0.5,4.66,0.0,0.3,27.96,249,256,3,1177.0
8.28,1,1,26.5,0.5,0.5,5.56,0.0,0.3,33.36,230,36,3,980.0
9.1,1,1,25.5,0.5,0.5,5.35,0.0,0.3,32.15,264,264,5,2685.0
9.88,1,1,30.0,0.0,0.5,6.16,0.0,0.3,36.96,230,138,11,2323.0
0.2,1,1,3.0,0.0,0.5,0.95,0.0,0.3,4.75,48,48,12,1649.0
11.87,1,1,35.5,0.0,0.5,12.62,5.76,0.3,54.68,48,138,12,1552.0
6.11,1,1,21.5,0.0,0.5,4.0,0.0,0.3,26.3,238,107,13,2919.0
10.1,1,1,29.0,0.0,0.5,7.1,5.76,0.3,42.66,233,138,14,1942.0
7.57,1,1,23.5,0.0,0.5,4.86,0.0,0.3,29.16,163,244,14,2225.0
9.05,1,1,25.5,0.5,0.5,5.36,0.0,0.3,32.16,263,33,0,1019.0
6.87,1,1,24.5,0.5,0.5,6.31,5.76,0.3,37.87,107,255,1,908.0
5.62,1,1,21.5,0.5,0.5,4.0,0.0,0.3,26.8,238,7,1,1308.0
10.13,1,1,38.5,0.5,0.5,11.94,0.0,0.3,51.74,114,196,1,1081.0
9.67,1,1,36.0,0.5,0.5,7.46,0.0,0.3,44.76,255,239,2,1063.0
8.6,1,1,35.0,0.5,0.5,6.0,0.0,0.3,42.3,246,188,2,1132.0
15.8,1,1,45.5,0.5,0.5,14.04,0.0,0.3,60.84,148,242,3,1139.0
10.96,1,1,34.5,0.5,0.5,10.74,0.0,0.3,46.54,164,67,3,921.0
18.29,3,1,67.0,0.0,0.0,17.36,19.5,0.3,104.16,163,1,5,1181.0
10.12,1,1,29.5,0.0,0.5,7.21,5.76,0.3,43.27,48,138,7,1391.0
8.3,1,1,24.0,0.0,0.5,6.1,5.76,0.3,36.66,138,141,10,1242.0
7.1,1,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35,163,88,12,917.0
9.36,1,1,27.5,0.0,0.5,5.66,0.0,0.3,33.96,162,138,12,1110.0
19.6,1,1,52.5,0.0,0.5,6.0,0.0,0.3,59.3,132,80,12,1223.0
8.51,1,1,34.5,0.0,0.5,7.06,0.0,0.3,42.36,263,48,13,783.0
8.2,1,1,27.5,0.0,0.5,7.05,0.0,0.3,35.35,48,66,13,1169.0
10.7,1,1,43.0,0.0,0.5,9.9,5.76,0.3,59.46,230,138,14,1178.0
7.7,1,1,25.5,0.0,0.5,5.26,0.0,0.3,31.56,138,80,15,2697.0
12.75,1,1,36.0,0.0,0.5,7.36,0.0,0.3,44.16,138,40,16,2040.0
16.92,1,1,48.0,0.0,0.5,8.0,0.0,0.3,56.8,132,112,17,2314.0
10.2,1,1,29.0,0.0,0.5,7.1,5.76,0.3,42.66,138,141,17,1554.0
9.81,1,1,29.5,0.0,0.5,5.41,5.76,0.3,41.47,138,239,18,1802.0
10.1,1,1,29.5,0.0,0.5,6.0,5.76,0.3,42.06,138,141,17,1835.0
6.09,1,1,24.0,0.0,0.5,4.96,0.0,0.3,29.76,186,181,18,1447.0
22.0,1,1,59.0,0.0,0.5,11.95,0.0,0.3,71.75,138,29,18,1648.0
14.32,1,1,40.5,0.0,0.5,6.0,0.0,0.3,47.3,132,7,19,1608.0
17.45,1,1,48.0,0.5,0.5,3.45,0.0,0.3,52.75,132,178,20,1477.0
7.16,1,1,22.5,0.5,0.5,4.76,0.0,0.3,28.56,236,249,20,1079.0
9.3,1,1,27.0,0.5,0.5,6.8,5.76,0.3,40.86,138,113,23,1542.0
9.8,1,1,27.5,0.5,0.5,5.75,0.0,0.3,34.55,138,65,23,2212.0
8.06,1,1,25.0,0.5,0.5,6.41,5.76,0.3,38.47,138,24,23,1953.0
6.55,1,1,23.0,0.0,0.5,5.95,0.0,0.3,29.75,231,238,15,625.0
7.81,1,1,24.0,1.0,0.5,5.16,0.0,0.3,30.96,231,145,16,1153.0
8.2,1,1,24.0,0.0,0.5,6.11,5.76,0.3,36.67,138,137,16,1224.0
7.6,1,1,26.0,0.5,0.5,5.45,0.0,0.3,32.75,211,24,16,900.0
9.34,1,1,28.5,0.0,0.5,7.01,5.76,0.3,42.07,138,238,17,1352.0
9.94,1,1,30.0,0.0,0.5,7.31,5.76,0.3,43.87,138,249,18,1400.0
9.0,1,1,28.5,0.5,0.5,4.0,0.0,0.3,33.8,161,189,22,600.0
5.9,1,1,22.0,0.5,0.5,4.0,0.0,0.3,27.3,75,211,1,1148.0
9.45,1,1,30.5,0.5,0.5,6.36,0.0,0.3,38.16,75,196,1,1326.0
9.7,1,1,29.0,0.5,0.5,6.05,0.0,0.3,36.35,264,40,1,1336.0
4.39,1,1,21.5,0.5,0.5,4.56,0.0,0.3,27.36,137,48,1,1170.0
7.4,1,1,23.0,0.5,0.5,7.5,5.76,0.3,37.56,170,49,1,1115.0
5.56,1,1,22.0,0.5,0.5,4.66,0.0,0.3,27.96,231,239,1,1165.0
8.17,1,1,36.5,0.5,0.5,7.56,0.0,0.3,45.36,164,255,1,1062.0
7.0,1,1,24.5,0.5,0.5,6.3,5.76,0.3,37.86,80,186,2,1000.0
10.5,1,1,32.5,0.5,0.5,8.45,0.0,0.3,42.25,238,33,2,1148.0
5.8,1,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35,264,264,2,1258.0
7.97,1,1,24.0,0.5,0.5,5.06,0.0,0.3,30.36,263,87,2,1173.0
7.4,1,1,29.0,0.5,0.5,6.05,0.0,0.3,36.35,148,151,2,1289.0
6.55,1,1,24.0,0.5,0.5,5.06,0.0,0.3,30.36,68,41,2,821.0
6.96,1,1,25.5,0.5,0.5,5.36,0.0,0.3,32.16,114,226,3,876.0
8.97,1,1,29.5,0.0,0.5,7.58,0.0,0.3,37.88,79,82,6,1047.0
7.16,1,1,25.0,0.0,0.5,8.0,0.0,0.3,33.8,181,68,9,1246.0
14.9,3,1,58.0,0.0,0.0,17.2,10.5,0.3,86.0,107,1,9,1156.0
11.7,1,1,35.0,0.0,0.5,10.35,5.76,0.3,51.91,138,143,10,1131.0
10.32,1,1,29.5,0.0,0.5,8.0,5.76,0.3,44.06,100,93,12,1221.0
6.61,1,1,23.0,0.0,0.5,7.14,0.0,0.3,30.94,162,33,15,1330.0
7.62,1,1,23.5,0.0,0.5,6.01,5.76,0.3,36.07,138,41,16,1114.0
20.2,1,1,55.0,0.0,0.5,4.0,0.0,0.3,59.8,132,22,16,1154.0
6.84,1,1,22.5,0.0,0.5,4.66,0.0,0.3,27.96,232,261,16,1123.0
8.2,1,1,24.0,1.0,0.5,4.0,5.76,0.3,35.56,138,140,16,1038.0
16.86,1,1,48.0,1.0,0.5,12.45,0.0,0.3,62.25,138,89,16,833.0
4.7,1,1,21.5,0.0,0.5,4.45,0.0,0.3,26.75,170,231,18,1335.0
