Age,Gender,Time_Spent,Product_Category,Purchased,Number_of_Items_Viewed,Device_Used
60,Male,31,Books,1,9,Tablet
28,Female,38,Books,1,10,Tablet
28,Male,21,Clothing,1,3,Mobile
34,Male,8,Electronics,0,14,Mobile
22,Male,39,Clothing,0,6,Desktop
45,Female,19,Clothing,1,6,Desktop
56,Male,40,Books,1,12,Desktop
20,Female,28,Clothing,0,10,Desktop
19,Male,26,Books,1,8,Mobile
35,Female,23,Books,0,11,Desktop
32,Female,45,Books,1,2,Desktop
54,Male,25,Electronics,0,1,Desktop
34,Female,23,Clothing,0,5,Mobile
56,Female,41,Clothing,1,14,Tablet
53,Male,35,Books,1,18,Desktop
48,Male,40,Electronics,1,2,Mobile
59,Female,25,Clothing,1,12,Mobile
62,Male,43,Books,1,9,Tablet
47,Female,27,Books,0,19,Mobile
46,Female,26,Clothing,0,12,Desktop
45,Male,39,Clothing,0,11,Mobile
37,Female,22,Books,0,1,Mobile
30,Female,32,Books,0,17,Desktop
23,Male,29,Books,0,19,Tablet
28,Female,17,Books,1,2,Mobile
31,Male,43,Electronics,1,2,Desktop
52,Female,33,Electronics,1,13,Desktop
47,Male,16,Clothing,0,8,Tablet
20,Female,25,Electronics,0,16,Mobile
40,Female,23,Clothing,1,2,Mobile
34,Female,17,Clothing,0,14,Mobile
54,Male,10,Books,0,14,Tablet
42,Female,24,Clothing,1,15,Tablet
19,Male,15,Clothing,0,10,Desktop
52,Female,36,Clothing,1,3,Desktop
31,Female,25,Clothing,1,11,Mobile
61,Male,41,Books,1,15,Desktop
58,Female,31,Clothing,1,3,Mobile
63,Female,12,Books,1,3,Tablet
49,Female,6,Clothing,1,13,Desktop
18,Female,40,Clothing,1,6,Tablet
45,Male,44,Books,1,2,Desktop
37,Female,10,Electronics,1,19,Mobile
43,Male,13,Clothing,0,3,Desktop
50,Male,35,Books,1,19,Tablet
43,Male,12,Clothing,1,14,Mobile
59,Female,34,Books,0,6,Mobile
54,Female,13,Electronics,0,10,Desktop
18,Male,19,Electronics,0,13,Mobile
41,Female,26,Books,1,15,Mobile
27,Male,7,Books,0,17,Tablet
27,Female,8,Electronics,1,13,Mobile
57,Male,8,Books,1,10,Tablet
24,Male,22,Books,1,2,Mobile
53,Male,44,Clothing,1,15,Desktop
42,Female,7,Electronics,0,3,Desktop
50,Female,35,Books,0,13,Desktop
34,Female,15,Books,0,1,Tablet
31,Female,49,Books,1,8,Mobile
31,Female,13,Books,1,4,Mobile
46,Male,14,Clothing,0,13,Tablet
49,Male,23,Clothing,0,18,Mobile
57,Male,34,Books,1,11,Desktop
48,Male,26,Clothing,1,10,Mobile
63,Male,42,Electronics,1,18,Desktop
25,Male,32,Books,1,10,Mobile
53,Male,8,Electronics,1,18,Desktop
20,Female,10,Clothing,0,16,Desktop
62,Male,22,Clothing,0,5,Desktop
63,Female,44,Electronics,0,3,Mobile
49,Female,14,Electronics,0,12,Desktop
27,Male,14,Books,0,1,Tablet
59,Male,28,Books,0,1,Desktop
51,Female,19,Clothing,0,4,Mobile
33,Female,38,Electronics,1,16,Mobile
38,Female,41,Books,1,9,Desktop
27,Male,12,Clothing,1,15,Tablet
40,Male,35,Electronics,1,2,Tablet
20,Male,48,Books,1,19,Mobile
51,Male,44,Clothing,1,6,Mobile
38,Male,43,Clothing,1,4,Tablet
57,Female,17,Clothing,1,19,Tablet
58,Male,37,Clothing,1,1,Desktop
41,Female,13,Books,0,3,Tablet
58,Male,28,Books,0,4,Tablet
36,Male,29,Clothing,1,16,Mobile
24,Female,49,Electronics,1,13,Desktop
47,Female,43,Books,1,10,Desktop
38,Male,44,Books,0,2,Tablet
28,Female,42,Books,1,4,Desktop
35,Female,40,Electronics,1,10,Tablet
29,Male,30,Clothing,1,4,Mobile
40,Female,14,Books,1,9,Desktop
28,Male,26,Books,1,12,Tablet
44,Female,14,Clothing,0,1,Tablet
26,Female,25,Electronics,0,2,Mobile
35,Female,14,Clothing,1,18,Mobile
40,Male,48,Books,0,19,Desktop
53,Female,37,Clothing,1,2,Tablet
29,Female,34,Clothing,0,2,Desktop
44,Female,14,Electronics,0,14,Desktop
44,Female,17,Electronics,0,3,Desktop
39,Female,9,Clothing,0,19,Tablet
60,Female,27,Clothing,1,9,Desktop
34,Male,40,Books,1,16,Mobile
52,Female,23,Electronics,0,13,Desktop
57,Female,32,Clothing,1,17,Tablet
26,Female,6,Books,1,12,Tablet
62,Female,5,Books,0,17,Desktop
46,Male,15,Books,1,9,Mobile
25,Male,45,Books,0,11,Mobile
32,Female,33,Electronics,1,11,Mobile
53,Female,31,Books,1,6,Tablet
37,Male,48,Books,0,11,Mobile
41,Female,27,Electronics,0,10,Mobile
26,Male,20,Electronics,1,15,Tablet
29,Female,44,Books,0,10,Desktop
58,Male,23,Clothing,0,19,Mobile
37,Male,30,Clothing,1,6,Desktop
42,Female,10,Electronics,1,3,Desktop
18,Male,46,Clothing,0,17,Desktop
22,Male,34,Electronics,1,13,Desktop
28,Male,5,Books,0,6,Desktop
40,Male,26,Books,1,12,Tablet
44,Male,6,Electronics,1,4,Desktop
30,Female,40,Books,0,12,Tablet
37,Female,9,Electronics,0,2,Desktop
33,Female,44,Clothing,0,11,Tablet
38,Female,7,Books,1,13,Tablet
53,Male,24,Electronics,0,19,Mobile
64,Female,47,Books,0,18,Desktop
32,Female,42,Electronics,1,9,Desktop
33,Female,9,Clothing,0,10,Tablet
19,Male,9,Books,1,4,Tablet
49,Female,41,Books,1,2,Tablet
62,Male,7,Books,0,18,Tablet
33,Female,48,Books,1,2,Mobile
46,Female,7,Electronics,1,5,Mobile
42,Female,9,Books,1,12,Mobile
40,Male,14,Clothing,1,7,Tablet
59,Female,14,Clothing,0,7,Mobile
38,Female,28,Clothing,1,1,Tablet
34,Female,22,Clothing,1,1,Mobile
20,Male,38,Books,0,6,Mobile
32,Female,11,Electronics,0,12,Desktop
38,Female,49,Electronics,1,6,Desktop
46,Male,15,Clothing,0,6,Desktop
59,Male,28,Books,0,8,Desktop
20,Male,26,Electronics,0,2,Tablet
44,Male,42,Electronics,0,15,Desktop
49,Male,41,Clothing,0,12,Tablet
24,Male,17,Books,1,4,Tablet
34,Female,23,Books,0,13,Desktop
25,Male,26,Books,1,5,Mobile
36,Male,43,Clothing,1,6,Tablet
29,Male,30,Books,1,15,Tablet
24,Male,30,Clothing,1,10,Desktop
31,Male,9,Electronics,1,5,Mobile
20,Female,8,Books,1,17,Tablet
21,Female,7,Electronics,1,13,Tablet
47,Male,17,Electronics,1,5,Desktop
41,Male,36,Books,1,12,Tablet
58,Male,26,Electronics,1,2,Tablet
25,Female,43,Books,1,17,Tablet
21,Male,40,Electronics,1,17,Tablet
24,Male,5,Clothing,0,17,Mobile
22,Male,35,Books,0,18,Desktop
36,Female,5,Books,1,17,Desktop
42,Male,22,Books,0,3,Desktop
62,Male,12,Clothing,0,10,Desktop
23,Female,34,Books,1,9,Mobile
19,Female,44,Clothing,0,7,Tablet
23,Female,46,Books,0,5,Mobile
44,Female,25,Clothing,1,7,Desktop
48,Female,19,Clothing,1,7,Mobile
38,Female,11,Clothing,1,13,Desktop
19,Male,16,Clothing,1,19,Desktop
22,Male,38,Clothing,0,2,Tablet
42,Male,13,Clothing,1,4,Tablet
25,Male,48,Books,1,11,Tablet
23,Female,29,Books,1,18,Desktop
63,Male,26,Books,1,6,Tablet
18,Female,49,Electronics,0,17,Tablet
27,Male,19,Electronics,0,11,Mobile
50,Female,9,Books,1,7,Desktop
36,Male,19,Electronics,1,6,Desktop
24,Female,41,Books,1,2,Desktop
47,Female,30,Clothing,1,17,Mobile
58,Female,14,Books,0,18,Tablet
30,Male,29,Electronics,1,1,Tablet
56,Male,5,Books,0,10,Desktop
47,Male,16,Electronics,0,10,Tablet
32,Male,36,Electronics,1,1,Mobile
41,Male,28,Clothing,1,18,Mobile
38,Female,12,Electronics,0,1,Desktop
49,Male,15,Electronics,1,1,Desktop
24,Female,9,Electronics,1,18,Tablet
34,Female,20,Electronics,1,8,Desktop
48,Male,16,Books,1,10,Mobile
25,Male,29,Electronics,1,1,Tablet
34,Male,19,Clothing,1,3,Tablet
64,Female,8,Books,1,17,Mobile
64,Female,39,Clothing,1,15,Mobile
62,Male,17,Books,0,12,Tablet
61,Male,7,Books,0,10,Desktop
43,Male,46,Clothing,0,5,Tablet
51,Female,18,Electronics,0,6,Mobile
53,Male,15,Books,0,2,Tablet
44,Female,22,Books,0,1,Tablet
56,Male,29,Electronics,1,3,Tablet
53,Male,17,Clothing,1,18,Mobile
54,Male,17,Clothing,1,14,Desktop
45,Male,22,Clothing,1,15,Mobile
19,Female,17,Books,1,11,Mobile
64,Male,28,Clothing,0,6,Tablet
22,Male,27,Books,0,5,Tablet
34,Female,26,Clothing,0,2,Mobile
38,Female,23,Books,1,17,Desktop
33,Female,44,Electronics,0,9,Mobile
53,Female,29,Books,1,19,Mobile
52,Male,10,Books,1,8,Tablet
43,Male,16,Books,1,17,Desktop
62,Female,45,Electronics,1,5,Mobile
28,Female,15,Clothing,1,11,Mobile
45,Male,20,Electronics,1,18,Tablet
58,Male,28,Books,0,6,Mobile
55,Male,20,Books,1,2,Desktop
54,Female,29,Clothing,1,9,Tablet
50,Male,9,Books,0,5,Mobile
42,Female,29,Clothing,0,7,Desktop
40,Female,18,Clothing,1,19,Tablet
28,Male,19,Clothing,1,5,Tablet
61,Female,8,Clothing,0,6,Tablet
23,Female,24,Electronics,1,4,Desktop
40,Female,23,Electronics,1,7,Desktop
30,Male,13,Books,1,11,Mobile
46,Female,17,Books,0,9,Desktop
18,Female,32,Clothing,0,1,Mobile
55,Female,19,Electronics,0,19,Mobile
52,Female,22,Clothing,0,19,Desktop
21,Male,48,Books,0,17,Desktop
55,Male,45,Electronics,0,6,Tablet
41,Male,11,Books,1,3,Tablet
33,Female,35,Books,1,10,Mobile
31,Female,17,Clothing,0,7,Tablet
52,Male,20,Books,1,6,Desktop
47,Female,20,Clothing,0,12,Tablet
53,Male,24,Electronics,0,9,Desktop
27,Male,5,Clothing,0,16,Mobile
19,Male,21,Electronics,1,1,Mobile
46,Male,39,Clothing,1,16,Tablet
51,Female,23,Books,0,14,Tablet
42,Male,18,Books,1,14,Desktop
46,Female,28,Clothing,0,9,Mobile
22,Female,24,Books,0,1,Tablet
49,Male,31,Clothing,0,8,Tablet
20,Male,34,Books,0,3,Tablet
46,Female,35,Clothing,1,9,Mobile
45,Male,18,Books,1,5,Mobile
31,Male,41,Clothing,1,9,Mobile
45,Female,5,Clothing,0,5,Mobile
20,Male,6,Books,0,9,Desktop
36,Female,32,Clothing,0,8,Desktop
32,Female,8,Electronics,1,2,Mobile
30,Female,40,Books,0,19,Desktop
51,Female,40,Electronics,1,19,Desktop
54,Female,38,Clothing,0,2,Desktop
27,Male,47,Clothing,1,3,Tablet
49,Male,10,Books,1,17,Tablet
64,Male,17,Electronics,1,11,Desktop
18,Male,11,Books,0,9,Tablet
47,Female,41,Electronics,0,8,Mobile
19,Female,13,Electronics,1,7,Tablet
26,Female,12,Clothing,0,19,Desktop
36,Female,12,Electronics,1,11,Mobile
27,Female,43,Clothing,0,6,Desktop
40,Male,44,Clothing,0,2,Tablet
28,Male,6,Books,0,4,Mobile
22,Male,34,Books,0,19,Desktop
47,Male,19,Books,1,10,Desktop
61,Male,29,Clothing,0,2,Desktop
23,Female,18,Books,0,6,Tablet
41,Female,46,Books,1,9,Tablet
61,Male,11,Electronics,0,5,Desktop
44,Male,5,Electronics,0,3,Mobile
52,Female,20,Clothing,1,5,Mobile
61,Female,29,Books,0,13,Tablet
32,Male,23,Clothing,1,19,Tablet
25,Male,16,Clothing,1,11,Desktop
40,Male,37,Electronics,1,1,Desktop
56,Female,37,Books,1,19,Mobile
27,Female,13,Clothing,1,9,Desktop
62,Male,35,Clothing,0,15,Mobile
19,Male,21,Electronics,0,12,Desktop
32,Male,44,Clothing,0,16,Tablet
28,Female,47,Clothing,1,17,Desktop
47,Female,11,Clothing,1,10,Tablet
19,Male,14,Electronics,0,18,Mobile
52,Male,35,Clothing,0,2,Tablet
62,Female,49,Electronics,0,16,Mobile
63,Female,9,Electronics,0,4,Desktop
57,Male,31,Books,1,6,Tablet
25,Female,38,Books,0,19,Desktop
33,Male,46,Clothing,0,3,Desktop
24,Male,28,Electronics,0,17,Mobile
45,Female,18,Books,1,6,Tablet
19,Female,15,Electronics,1,11,Desktop
18,Female,31,Electronics,0,7,Desktop
22,Female,15,Books,1,18,Desktop
55,Female,19,Electronics,1,3,Tablet
52,Male,12,Electronics,0,1,Mobile
42,Female,29,Electronics,1,3,Tablet
36,Female,32,Electronics,1,7,Tablet
23,Male,45,Electronics,1,5,Tablet
34,Male,23,Electronics,1,4,Tablet
33,Male,6,Clothing,0,13,Tablet
59,Male,15,Electronics,1,17,Tablet
45,Female,27,Books,1,8,Desktop
44,Female,21,Books,0,17,Mobile
27,Female,22,Clothing,0,2,Desktop
28,Male,44,Books,0,4,Tablet
20,Male,42,Clothing,0,4,Desktop
60,Female,8,Books,0,10,Tablet
39,Male,46,Books,1,11,Desktop
57,Male,27,Books,0,11,Desktop
56,Female,8,Electronics,1,13,Tablet
26,Male,40,Electronics,0,8,Mobile
64,Male,35,Electronics,1,19,Desktop
22,Female,12,Electronics,0,16,Tablet
22,Female,27,Clothing,1,3,Mobile
30,Male,23,Clothing,1,18,Mobile
36,Male,14,Books,1,12,Mobile
63,Male,34,Books,1,7,Tablet
23,Female,34,Books,1,11,Tablet
27,Male,37,Clothing,1,17,Mobile
23,Female,44,Electronics,1,15,Tablet
27,Female,47,Electronics,1,13,Mobile
31,Female,24,Books,0,7,Tablet
44,Female,43,Clothing,0,13,Desktop
31,Female,32,Books,1,8,Desktop
26,Female,19,Electronics,1,19,Mobile
50,Female,7,Electronics,1,17,Desktop
55,Male,11,Electronics,1,17,Mobile
52,Female,29,Clothing,0,13,Mobile
33,Female,19,Electronics,1,13,Desktop
23,Female,19,Books,0,4,Desktop
59,Female,24,Books,0,19,Desktop
62,Male,29,Books,1,17,Tablet
30,Female,46,Clothing,1,14,Mobile
38,Male,15,Books,1,5,Tablet
33,Male,19,Clothing,1,8,Mobile
45,Male,32,Electronics,0,18,Tablet
43,Female,44,Electronics,0,12,Mobile
46,Female,8,Clothing,0,6,Desktop
49,Female,30,Books,0,8,Desktop
61,Male,48,Clothing,1,13,Desktop
46,Male,23,Electronics,0,18,Desktop
21,Male,12,Electronics,0,8,Mobile
30,Female,9,Clothing,1,7,Tablet
61,Male,21,Books,0,2,Tablet
22,Female,30,Electronics,0,12,Desktop
49,Female,6,Electronics,0,3,Desktop
19,Female,36,Clothing,0,17,Tablet
31,Female,18,Electronics,1,18,Tablet
45,Male,46,Clothing,1,12,Desktop
51,Male,46,Electronics,1,17,Desktop
18,Female,34,Electronics,1,12,Tablet
20,Female,37,Books,1,11,Mobile
42,Male,32,Electronics,0,12,Mobile
51,Female,16,Books,1,17,Tablet
63,Female,12,Clothing,1,13,Tablet
20,Male,9,Electronics,1,15,Tablet
59,Female,17,Electronics,1,7,Mobile
37,Female,9,Books,1,11,Desktop
62,Male,10,Books,1,16,Mobile
52,Male,39,Electronics,1,6,Tablet
64,Male,8,Clothing,0,7,Mobile
44,Female,35,Clothing,0,7,Desktop
42,Male,27,Clothing,1,9,Mobile
34,Male,46,Clothing,1,8,Tablet
48,Male,36,Clothing,1,9,Tablet
37,Male,31,Electronics,1,2,Mobile
45,Female,12,Electronics,1,15,Mobile
60,Female,46,Electronics,1,15,Desktop
24,Male,5,Books,0,8,Desktop
49,Male,35,Books,1,3,Mobile
48,Female,44,Clothing,1,15,Mobile
20,Male,19,Clothing,1,19,Tablet
46,Female,7,Books,0,1,Tablet
20,Male,11,Electronics,1,15,Tablet
29,Male,10,Electronics,1,11,Tablet
23,Female,31,Clothing,0,15,Desktop
53,Male,16,Clothing,0,11,Desktop
58,Male,26,Clothing,1,2,Desktop
62,Male,43,Clothing,0,15,Tablet
50,Male,27,Electronics,0,8,Tablet
18,Female,9,Electronics,0,18,Tablet
63,Male,23,Clothing,1,6,Tablet
36,Female,18,Electronics,1,19,Mobile
57,Female,8,Clothing,1,6,Mobile
47,Male,5,Electronics,1,6,Mobile
59,Male,20,Electronics,0,8,Desktop
42,Female,31,Clothing,0,12,Mobile
25,Male,6,Clothing,0,11,Mobile
49,Female,17,Books,0,18,Mobile
57,Female,35,Books,1,12,Desktop
53,Male,40,Books,0,6,Mobile
57,Female,37,Clothing,1,9,Mobile
25,Female,9,Electronics,1,17,Desktop
26,Male,37,Books,0,17,Tablet
54,Male,9,Books,0,16,Mobile
20,Male,13,Electronics,1,19,Tablet
20,Male,20,Electronics,0,1,Tablet
57,Female,39,Books,0,15,Desktop
44,Male,40,Electronics,0,16,Mobile
44,Male,44,Books,1,17,Tablet
33,Male,20,Books,0,7,Mobile
36,Male,27,Electronics,1,17,Mobile
57,Male,27,Electronics,0,6,Mobile
32,Male,15,Books,1,2,Mobile
18,Female,15,Electronics,0,1,Mobile
54,Male,26,Electronics,0,17,Tablet
30,Female,11,Clothing,1,10,Desktop
26,Male,10,Electronics,0,7,Mobile
21,Female,32,Books,1,17,Mobile
28,Female,46,Clothing,0,9,Mobile
37,Female,47,Clothing,1,8,Tablet
19,Female,6,Electronics,1,17,Tablet
29,Female,35,Books,0,19,Tablet
35,Male,31,Electronics,0,4,Desktop
20,Male,16,Clothing,0,14,Desktop
41,Female,14,Clothing,0,11,Desktop
56,Male,14,Clothing,1,16,Desktop
54,Female,43,Clothing,0,11,Desktop
49,Male,38,Electronics,0,6,Tablet
39,Female,39,Books,1,8,Tablet
25,Female,28,Electronics,1,8,Tablet
46,Female,45,Books,1,9,Desktop
51,Female,39,Clothing,0,4,Mobile
58,Male,35,Electronics,1,4,Mobile
30,Male,45,Books,1,13,Desktop
55,Female,38,Clothing,1,16,Desktop
59,Male,17,Clothing,1,18,Desktop
18,Female,35,Clothing,1,17,Mobile
25,Male,9,Clothing,1,15,Mobile
45,Male,15,Clothing,1,17,Desktop
64,Female,44,Electronics,0,1,Desktop
61,Female,29,Clothing,0,5,Tablet
35,Male,36,Books,1,5,Tablet
19,Female,10,Books,1,11,Desktop
27,Male,44,Electronics,1,15,Tablet
32,Female,9,Clothing,1,7,Desktop
34,Female,29,Electronics,0,5,Tablet
48,Female,9,Electronics,1,10,Mobile
55,Female,8,Electronics,0,19,Desktop
36,Male,39,Books,1,14,Mobile
51,Female,27,Electronics,0,15,Desktop
45,Male,23,Clothing,0,5,Tablet
63,Male,26,Books,0,11,Tablet
40,Male,41,Electronics,0,15,Mobile
51,Female,39,Clothing,0,5,Desktop
54,Female,27,Clothing,1,18,Desktop
43,Male,11,Clothing,0,8,Desktop
52,Male,25,Clothing,0,7,Mobile
64,Female,15,Clothing,0,5,Mobile
43,Male,46,Clothing,1,11,Tablet
37,Male,13,Electronics,1,8,Tablet
43,Male,11,Books,1,9,Tablet
26,Male,14,Electronics,1,8,Mobile
36,Male,41,Books,0,9,Mobile
27,Female,36,Clothing,0,15,Tablet
64,Female,24,Electronics,1,3,Tablet
23,Female,30,Electronics,0,17,Tablet
30,Female,43,Clothing,0,6,Mobile
29,Female,19,Clothing,0,1,Tablet
44,Male,15,Books,1,10,Desktop
34,Female,10,Clothing,1,12,Desktop
39,Male,9,Electronics,0,14,Desktop
48,Female,7,Clothing,0,14,Desktop
60,Female,22,Clothing,0,10,Mobile
62,Male,31,Books,1,13,Mobile
44,Male,31,Clothing,1,14,Tablet
31,Female,23,Clothing,0,15,Tablet
37,Female,37,Electronics,0,16,Tablet
33,Female,6,Clothing,1,14,Tablet
26,Male,32,Electronics,0,7,Mobile
43,Male,35,Clothing,0,16,Desktop
61,Male,23,Clothing,1,14,Tablet
26,Female,6,Books,1,1,Mobile
40,Female,14,Books,0,18,Tablet
47,Female,11,Books,0,18,Mobile
20,Male,43,Clothing,0,14,Desktop
39,Male,18,Clothing,1,6,Tablet
32,Female,28,Books,0,15,Mobile
19,Male,45,Books,0,17,Tablet
64,Male,30,Books,1,2,Desktop
23,Female,44,Books,1,9,Mobile
53,Male,12,Books,0,18,Desktop
56,Female,22,Clothing,0,12,Tablet
31,Female,11,Books,0,15,Tablet
53,Female,24,Books,0,18,Desktop
51,Male,34,Books,1,9,Tablet
37,Male,49,Electronics,1,18,Mobile
20,Male,27,Books,1,13,Tablet
53,Female,9,Clothing,1,11,Mobile
22,Male,23,Clothing,1,9,Desktop
42,Female,49,Books,1,3,Desktop
25,Male,20,Books,1,9,Desktop
29,Male,15,Books,1,19,Tablet
59,Male,24,Electronics,1,18,Desktop
50,Male,46,Electronics,0,17,Mobile
32,Male,7,Books,1,7,Tablet
20,Female,18,Electronics,1,2,Desktop
21,Male,18,Clothing,1,17,Tablet
51,Female,48,Clothing,0,14,Desktop
60,Female,32,Electronics,1,17,Tablet
33,Female,18,Electronics,0,15,Tablet
26,Male,41,Clothing,1,11,Mobile
19,Female,49,Clothing,0,19,Mobile
51,Male,40,Clothing,0,4,Desktop
41,Female,9,Electronics,1,4,Tablet
59,Female,44,Electronics,0,1,Desktop
60,Male,32,Books,1,2,Tablet
21,Female,27,Electronics,1,17,Tablet
21,Male,43,Electronics,0,19,Mobile
34,Male,10,Books,0,13,Desktop
28,Male,46,Electronics,1,2,Mobile
38,Male,47,Books,0,9,Desktop
33,Female,11,Electronics,1,8,Desktop
42,Female,6,Electronics,1,16,Tablet
40,Female,17,Clothing,0,10,Desktop
46,Male,48,Clothing,0,1,Mobile
35,Female,26,Clothing,1,6,Mobile
40,Male,24,Clothing,0,14,Mobile
40,Female,44,Books,0,2,Tablet
56,Male,10,Books,0,16,Tablet
62,Male,7,Clothing,0,3,Tablet
42,Male,13,Books,0,6,Desktop
34,Female,12,Books,0,3,Desktop
18,Male,27,Clothing,1,17,Mobile
19,Male,48,Electronics,1,2,Mobile
39,Female,37,Books,1,6,Mobile
48,Female,49,Books,0,1,Mobile
41,Female,31,Clothing,0,2,Desktop
50,Male,45,Books,0,2,Tablet
60,Female,9,Electronics,1,13,Desktop
27,Male,19,Clothing,0,12,Desktop
38,Female,32,Electronics,1,6,Mobile
58,Female,17,Books,0,2,Mobile
62,Male,29,Books,0,9,Mobile
23,Female,28,Electronics,1,11,Tablet
63,Female,35,Clothing,0,5,Tablet
33,Female,39,Electronics,0,8,Desktop
44,Female,13,Electronics,0,11,Mobile
46,Female,11,Electronics,1,12,Desktop
42,Male,27,Electronics,1,14,Tablet
19,Male,41,Clothing,1,10,Desktop
21,Female,36,Clothing,1,12,Tablet
20,Male,23,Clothing,1,13,Mobile
52,Male,31,Electronics,1,19,Mobile
59,Male,47,Electronics,0,11,Tablet
19,Female,6,Clothing,0,2,Desktop
53,Male,30,Clothing,0,3,Mobile
38,Male,5,Clothing,1,2,Desktop
64,Male,39,Electronics,1,9,Mobile
25,Male,6,Electronics,0,3,Desktop
36,Female,13,Clothing,0,15,Mobile
18,Female,21,Electronics,1,9,Tablet
30,Male,35,Electronics,1,12,Mobile
42,Male,16,Clothing,1,12,Mobile
36,Female,40,Electronics,0,18,Tablet
54,Female,32,Electronics,0,1,Mobile
60,Female,33,Clothing,1,13,Desktop
18,Male,11,Electronics,0,5,Desktop
50,Female,32,Clothing,0,11,Tablet
34,Female,5,Electronics,1,10,Desktop
43,Female,30,Electronics,0,6,Desktop
20,Male,21,Clothing,0,12,Mobile
53,Female,27,Books,0,8,Mobile
39,Female,23,Clothing,0,13,Desktop
18,Female,9,Books,0,13,Tablet
36,Female,46,Books,1,11,Tablet
20,Female,44,Electronics,1,15,Desktop
43,Male,33,Books,0,6,Desktop
29,Female,47,Clothing,0,16,Mobile
62,Male,15,Books,1,17,Mobile
38,Female,34,Electronics,1,11,Desktop
40,Female,47,Electronics,1,4,Tablet
64,Female,27,Clothing,1,10,Desktop
20,Male,17,Books,1,14,Desktop
20,Male,24,Clothing,0,15,Tablet
51,Female,44,Books,0,17,Tablet
44,Male,40,Books,1,11,Mobile
34,Female,49,Electronics,0,7,Tablet
29,Male,9,Clothing,0,4,Tablet
39,Female,18,Electronics,1,4,Tablet
18,Female,12,Books,0,3,Mobile
54,Female,45,Clothing,1,10,Mobile
21,Male,38,Electronics,1,12,Mobile
64,Female,26,Electronics,0,2,Desktop
36,Male,37,Books,1,11,Mobile
55,Female,27,Electronics,0,17,Tablet
64,Male,46,Clothing,0,10,Tablet
34,Male,31,Books,0,1,Desktop
38,Female,40,Electronics,1,17,Desktop
40,Female,8,Electronics,0,1,Tablet
59,Female,23,Books,0,15,Mobile
54,Female,12,Books,0,19,Tablet
57,Male,49,Clothing,0,13,Desktop
25,Female,30,Books,0,19,Tablet
54,Female,42,Electronics,1,3,Desktop
26,Male,10,Books,1,18,Desktop
57,Male,31,Electronics,0,14,Desktop
21,Male,21,Books,0,8,Desktop
58,Female,34,Books,0,6,Desktop
47,Female,48,Clothing,0,5,Desktop
24,Female,31,Electronics,0,15,Tablet
44,Male,42,Books,0,5,Desktop
20,Male,41,Books,0,12,Mobile
46,Female,42,Books,1,12,Tablet
62,Male,9,Electronics,0,5,Mobile
19,Female,20,Books,1,6,Tablet
43,Female,8,Clothing,1,19,Tablet
29,Female,21,Electronics,1,10,Tablet
38,Male,42,Electronics,1,13,Desktop
52,Female,49,Clothing,1,6,Tablet
64,Female,45,Electronics,0,5,Desktop
30,Male,29,Books,0,11,Mobile
30,Female,9,Clothing,0,4,Mobile
60,Female,17,Clothing,1,8,Tablet
33,Female,20,Books,1,11,Tablet
57,Female,48,Clothing,1,17,Mobile
40,Female,42,Electronics,1,14,Tablet
23,Female,9,Electronics,0,12,Tablet
63,Male,49,Clothing,0,9,Mobile
33,Female,19,Clothing,1,2,Mobile
47,Female,24,Clothing,0,2,Desktop
31,Male,22,Books,1,12,Tablet
48,Female,32,Books,0,9,Mobile
56,Male,42,Books,1,18,Tablet
53,Female,44,Clothing,0,8,Desktop
34,Male,16,Books,0,3,Tablet
34,Male,8,Electronics,0,6,Desktop
39,Male,31,Clothing,1,6,Desktop
45,Female,14,Clothing,1,11,Mobile
50,Male,21,Clothing,0,9,Desktop
19,Male,27,Electronics,1,5,Mobile
18,Male,6,Books,0,15,Mobile
31,Male,42,Electronics,1,19,Desktop
19,Female,26,Electronics,1,17,Desktop
43,Female,13,Electronics,1,2,Mobile
64,Female,25,Clothing,1,1,Desktop
64,Male,47,Clothing,1,6,Desktop
42,Female,49,Books,1,3,Desktop
23,Male,13,Electronics,1,14,Desktop
42,Female,29,Electronics,1,1,Tablet
23,Female,42,Electronics,1,5,Mobile
61,Male,46,Clothing,0,9,Mobile
41,Female,22,Electronics,1,10,Tablet
64,Male,44,Electronics,0,4,Tablet
59,Female,38,Electronics,1,11,Mobile
36,Male,43,Clothing,0,1,Mobile
30,Male,25,Clothing,1,19,Mobile
30,Female,26,Books,1,8,Mobile
61,Female,35,Books,0,12,Tablet
33,Male,14,Clothing,1,12,Tablet
42,Male,42,Clothing,1,3,Mobile
28,Male,24,Clothing,0,19,Tablet
30,Male,34,Books,0,5,Desktop
34,Male,15,Electronics,0,4,Tablet
19,Female,26,Electronics,0,7,Tablet
50,Male,13,Clothing,0,6,Mobile
30,Male,18,Electronics,1,1,Tablet
37,Female,48,Clothing,0,5,Mobile
29,Female,16,Clothing,1,4,Mobile
30,Female,13,Clothing,0,15,Tablet
31,Male,43,Clothing,1,9,Mobile
45,Male,38,Books,1,10,Mobile
38,Male,23,Electronics,0,9,Mobile
63,Male,6,Electronics,0,2,Mobile
27,Female,27,Electronics,1,4,Mobile
30,Female,5,Clothing,0,3,Desktop
50,Female,22,Books,1,10,Mobile
42,Male,35,Books,0,6,Desktop
24,Female,31,Electronics,1,5,Desktop
29,Female,16,Clothing,0,18,Desktop
