Region,Sector,Year,Employment,Investment,Growth Rate (%),Exports,Environmental Impact,Revenue
Kakinada,Energy,2019,,407,5.131199779299271,172,High,858.8839831017481
Vijayawada,Energy,2023,,664,18.836611891812183,259,Medium,701.0751029616329
Visakhapatnam,Technology,2019,8647,973,3.9799823910802026,306,High,159.72522866521038
Vijayawada,Technology,2015,13908,636,0.027776696376717425,390,Low,308.17665978895593
Guntur,Agriculture,2017,26435,622,-9.917971775,399,Low,886.3102155611018
Vijayawada,Technology,2016,33488,790,12.662099703559512,335,Low,818.0305876581201
Vijayawada,Technology,2018,4424,447,4.273091503974404,311,Low,816.1007190227656
Kakinada,Healthcare,2017,2054,731,5.133117691915933,52,High,270.5230903279055
Guntur,Manufacturing,2019,34290,129,13.528816832141466,127,Medium,372.4521737134625
Visakhapatnam,Manufacturing,2016,40358,402,2.7598965071129653,38,Medium,569.0947839585941
Visakhapatnam,Healthcare,2017,3619,934,9.288719371231332,257,Medium,326.7566389273006
Visakhapatnam,Agriculture,2015,4485,489,7.036874491739692,202,High,246.4103162646071
Kakinada,Manufacturing,2022,32632,701,0.3973950073757022,445,High,879.7857390017036
Kakinada,Manufacturing,2017,14060,346,-3.433575827,193,High,923.1198276395023
Vijayawada,Healthcare,2021,17549,664,11.099905815987146,202,Low,774.7033746181546
Visakhapatnam,Technology,2018,9839,335,-3.463802099,18,Low,593.3962629687067
Guntur,Energy,2015,33606,517,9.561876689,435,Low,311.4349024813682
Nellore,Healthcare,2014,25762,195,-4.850052672,372,Low,120.54239728945193
Nellore,Technology,2015,31875,824,2.6072964628709885,246,Medium,488.4841228540569
Guntur,Healthcare,2020,36080,452,15.319332196252208,198,High,911.2433815
Kakinada,Manufacturing,2014,45056,631,13.382401200512781,328,High,744.4429515752356
Vijayawada,Healthcare,2020,11017,808,18.489561789228095,235,Medium,486.3956593
Kakinada,Energy,2015,36380,306,2.886111652047445,441,Medium,626.8315016552651
Guntur,Agriculture,2021,8998,622,-9.295362616,391,Low,213.18284452837796
Guntur,Technology,2022,31410,346,14.48558410368932,224,Medium,1024.120120998765
Nellore,Technology,2020,29154,959,-1.843102806,213,Medium,639.3246440940864
Nellore,Energy,2015,6731,945,14.797411291545203,201,Low,591.8355367051022
Kakinada,Technology,2018,49538,101,6.806651169974467,272,Medium,717.8747176816742
Kakinada,Energy,2021,40430,238,7.520781657165051,429,High,752.8994603440528
Guntur,Technology,2015,40590,,7.7191699822420485,54,Medium,985.9465218827975
Nellore,Agriculture,2021,16853,83,-2.578303724,339,Low,158.86000790892996
Kakinada,Technology,2023,4699,782,-4.220672942,59,High,484.99433759311637
Guntur,Energy,2018,2722,406,19.76414562,297,Low,737.2424312229141
Guntur,Healthcare,2016,1924,,-3.725580913,19,Low,854.7841867214037
Guntur,Agriculture,2016,19444,876,8.024078205854313,286,High,948.2909250832838
Kakinada,Energy,2016,49170,844,3.3896552547045946,167,Medium,633.6086903497068
Guntur,Energy,2015,44069,969,14.768370932267867,471,High,414.1055143336756
Guntur,Manufacturing,2018,41748,948,-0.465473807,430,Low,269.58730830498996
Guntur,Healthcare,2018,37594,849,19.06127614010832,172,Medium,327.83023442951963
Guntur,Manufacturing,2021,45466,419,13.006341086795423,196,Low,622.4965691536728
Vijayawada,Technology,2019,32501,531,17.998426679481113,387,Medium,362.5716456680447
Vijayawada,Agriculture,2022,14982,893,1.0958956200629064,190,Low,786.7863478871618
Vijayawada,Technology,2014,35960,65,17.43556428070864,491,High,329.3331167824606
Kakinada,Manufacturing,2018,47778,685,12.850655364672637,298,High,661.0269892480076
Vijayawada,Energy,2019,13637,109,3.426937249620927,474,High,193.7353616020868
Nellore,Energy,2020,36892,,10.920429402339387,249,Medium,800.0701450442239
Nellore,Healthcare,2020,12739,872,27.475567371341057,336,Low,414.8967368695235
Kakinada,Technology,2023,9290,781,1.7152909977615218,463,High,589.3964226925175
Guntur,Agriculture,2015,25085,507,-2.413475384,442,High,110.76367980225825
Visakhapatnam,Healthcare,2019,16049,763,13.96376868679356,392,Medium,935.5435550802349
Kakinada,Healthcare,2018,27943,787,10.003816201840367,278,Low,202.7300335084837
Vijayawada,Technology,2014,39168,635,-6.121718932,197,Medium,633.2817711954928
Guntur,Technology,2015,,907,-1.190967891,172,Low,563.1979212
Visakhapatnam,Agriculture,2017,49853,544,10.661087856869244,180,Medium,614.9963179413687
Guntur,Agriculture,2018,21205,377,-8.290728017,461,Low,553.7439553750231
Visakhapatnam,Manufacturing,2023,46206,229,8.285922317152451,496,Medium,342.9747621062791
Nellore,Energy,2017,41077,767,2.285122172496136,340,High,825.5268870630454
Guntur,Energy,2021,36723,261,-0.249405185,462,Low,146.34905246667063
Kakinada,Agriculture,2017,42405,180,-6.878608671,383,High,616.6185043930163
Nellore,Technology,2014,33179,545,5.117644096,350,Low,691.8911603243479
Guntur,Agriculture,2016,5655,248,14.402949667572432,101,High,343.71931517557965
Guntur,Manufacturing,2016,38947,737,10.078531128036937,238,High,471.2787744136322
Visakhapatnam,Agriculture,2017,46642,744,8.55081656,189,High,919.6180752052387
Vijayawada,Technology,2017,25955,741,-4.671659362,135,High,347.3830041281474
Nellore,Manufacturing,2014,5789,118,-4.584147905,74,Medium,940.5907054723882
Visakhapatnam,Agriculture,2023,,222,14.030509832548432,447,Low,627.1477318282575
Guntur,Healthcare,2019,44642,652,18.954669824646725,363,Low,1032.5844472566966
Vijayawada,Energy,2016,9499,722,5.272807328321337,377,Medium,305.06966891048006
Vijayawada,Technology,2020,29992,583,8.865535228,193,Low,879.6860703804952
Nellore,Technology,2018,29250,680,-4.326131005,491,Low,277.5823091656823
Vijayawada,Manufacturing,2023,14258,362,16.90360874904608,166,Medium,237.1910636715468
Visakhapatnam,Agriculture,2021,37765,857,2.7439923836366784,151,Low,958.5160147277663
Visakhapatnam,Healthcare,2019,7816,591,-0.673273956,446,Low,709.0209509205447
Nellore,Manufacturing,2014,27974,56,-1.518443253,352,Low,284.14967177843687
Guntur,Technology,2021,,977,-3.624829224,58,Medium,961.5854185
Guntur,Energy,2023,29448,77,2.684626187167523,121,Medium,471.0671622
Guntur,Healthcare,2015,42159,729,15.120634090386986,202,High,435.2294225189211
Nellore,Energy,2015,8578,833,7.744584143539605,466,Low,606.5123859
Guntur,Technology,2023,,599,12.262684978653617,207,Low,671.4534830221352
Kakinada,Agriculture,2018,1241,365,8.175784521698578,144,Medium,707.8416135041998
Guntur,Energy,2020,7907,466,9.443041025,117,Low,454.0045711787293
Visakhapatnam,Healthcare,2016,30698,505,-3.563511069,398,Low,722.0042690996444
Guntur,Agriculture,2022,15282,386,8.319142027335332,412,Medium,745.1118882255143
Kakinada,Manufacturing,2020,9475,899,0.5009980963655281,224,High,502.5039728863261
Nellore,Healthcare,2020,27402,116,3.939096967490121,357,High,308.56935248228854
Nellore,Manufacturing,2018,29786,426,-4.589830993,141,Medium,233.44731996788119
Guntur,Technology,2019,12390,357,9.072923003002517,70,High,582.3903351
Guntur,Energy,2014,6755,878,16.78043217189937,323,High,694.3321944692765
Kakinada,Technology,2022,17214,622,-1.293485608,494,Low,486.9545195168917
Vijayawada,Technology,2016,25060,925,10.847284747310056,291,High,615.3373839126181
Vijayawada,Agriculture,2017,29544,752,-9.661391902,323,Medium,460.3463328977876
Vijayawada,Healthcare,2023,14993,573,9.398474567,87,Medium,361.8532592675687
Vijayawada,Manufacturing,2014,,,9.264759154255344,236,Medium,312.58985877271283
Kakinada,Agriculture,2019,19609,329,9.110636465283868,63,High,672.9739939707839
Nellore,Manufacturing,2016,20790,,-3.917937762,43,Low,172.9773399
Nellore,Technology,2020,8207,72,4.255261676072196,334,Medium,304.0637884
Visakhapatnam,Agriculture,2019,6678,931,14.017066350952323,433,High,492.49888772736614
Nellore,Energy,2015,11411,420,13.045244897142926,149,Low,958.7900285680003
Vijayawada,Technology,2022,22642,909,14.188910412087822,94,Low,1090.9771956458783
Visakhapatnam,Energy,2022,32129,247,2.724476340125247,146,Low,944.7294565601094
Nellore,Healthcare,2019,20629,380,-4.116473885,147,Medium,983.3573992379239
Kakinada,Manufacturing,2016,5132,894,19.939284509163386,294,Medium,517.2572035119207
Vijayawada,Energy,2022,15100,533,16.520531518504317,102,High,456.054433
Nellore,Manufacturing,2022,7380,702,2.374559598058111,483,Low,389.66940837836796
Vijayawada,Healthcare,2014,23280,229,15.104189199018947,152,Low,378.5885932657534
Visakhapatnam,Healthcare,2017,46730,763,-0.743627932,471,Low,290.3261188792494
Kakinada,Agriculture,2021,6226,830,-0.360374873,110,Medium,703.0088885508643
Kakinada,Technology,2020,22603,287,-0.862227086,373,Medium,907.5254082631978
Nellore,Agriculture,2018,33331,852,3.5149676513915455,92,Low,700.9475244
Nellore,Technology,2022,19501,436,-3.363387878,306,Low,803.3356288501883
Guntur,Healthcare,2014,11846,204,6.824686525161846,388,High,936.9223605113301
Nellore,Manufacturing,2023,49114,938,-4.328336945,53,Low,935.4001994549205
Vijayawada,Technology,2017,22890,296,1.4115697951558692,318,Medium,175.17824659366138
Visakhapatnam,Energy,2021,40222,465,18.865296767742887,420,High,1067.7236299700044
Guntur,Energy,2014,32226,209,12.52136194522912,310,Low,477.16964646552884
Guntur,Agriculture,2015,14226,919,10.712920673044195,294,Low,994.4517409852762
Vijayawada,Energy,2020,35318,490,12.836555866511667,239,Low,1010.8991237459072
Nellore,Healthcare,2021,29152,455,-1.592777379,461,High,777.7528629251965
Kakinada,Technology,2017,34281,,3.3073451451471048,229,High,518.6536725725736
Nellore,Manufacturing,2023,16729,932,6.910117968,494,Medium,705.4022994660379
Guntur,Energy,2015,9351,893,4.537375251173804,473,Medium,561.518761
Visakhapatnam,Manufacturing,2014,,607,8.258383719667627,178,Medium,585.1283891783825
Vijayawada,Agriculture,2017,11921,307,-2.671408882,443,Low,871.7987747318507
Kakinada,Agriculture,2019,43232,759,-1.486317867,186,High,444.71884738891737
Vijayawada,Technology,2023,27718,625,18.085903633639955,229,Medium,308.0368977102497
Nellore,Technology,2015,49637,933,6.684811531,142,Low,531.3692915796764
Guntur,Healthcare,2023,12882,890,-0.38834399,357,High,705.5437385
Guntur,Energy,2022,43344,882,16.81794603239232,211,High,991.3342840057003
Kakinada,Healthcare,2022,45006,924,1.2353970350582602,39,High,770.4150686039384
Vijayawada,Technology,2018,48227,502,13.883420577180843,268,Low,600.6947712974478
Kakinada,Healthcare,2017,42060,328,-0.068680557,44,Low,457.7747278
Guntur,Agriculture,2023,12996,615,-0.542931024,42,Medium,743.6609742018376
Nellore,Healthcare,2019,35315,133,10.589135154181703,424,Medium,832.0835497550617
Vijayawada,Agriculture,2022,49232,214,5.245359685,41,Medium,852.2250697250577
Guntur,Technology,2019,12672,56,-2.286119124,254,High,980.7197732905546
Vijayawada,Healthcare,2020,7714,121,14.674902969165725,96,Low,578.7566325926905
Kakinada,Technology,2014,17025,465,15.266813461851399,121,High,966.9906825976091
Visakhapatnam,Agriculture,2023,13674,983,11.994315678066187,372,Medium,748.9041231153906
Kakinada,Manufacturing,2021,6493,854,13.54014405515747,456,Medium,519.6328302310447
Vijayawada,Agriculture,2019,13558,824,14.177908187756195,173,Low,236.82596346711105
Vijayawada,Technology,2017,,665,18.150988977062468,32,Medium,883.7040766974654
Visakhapatnam,Manufacturing,2017,12169,198,-2.882037578,169,Medium,889.2935655955642
Vijayawada,Healthcare,2020,48277,63,11.46763856816315,82,High,620.2246122979428
Guntur,Healthcare,2016,24954,128,12.471464997636136,17,High,895.9634751969743
Nellore,Agriculture,2022,1968,730,5.642688641,339,Medium,612.1916270786775
Kakinada,Energy,2017,47935,351,9.599366307206674,424,High,193.69377573829541
Guntur,Technology,2017,22690,261,-0.604032005,291,High,685.4234764676037
Visakhapatnam,Manufacturing,2018,49364,283,-0.929992864,113,High,194.36812019514542
Guntur,Energy,2021,5477,472,4.382732765892282,348,Medium,855.6864986550115
Nellore,Technology,2016,46684,952,-4.978772259,51,High,298.6020880899689
Kakinada,Energy,2014,18628,715,7.302172471190897,268,Low,338.2105331690149
Nellore,Technology,2018,28987,545,14.739062920524159,338,Medium,204.32789291685668
Kakinada,Manufacturing,2021,23355,758,7.261728962761689,11,Low,260.0439055377336
Vijayawada,Healthcare,2015,23570,187,8.758812091786307,57,Medium,584.3789786116404
Kakinada,Energy,2015,15803,557,11.420720303408757,303,Medium,357.6134120899868
Guntur,Energy,2015,18191,661,3.747048141,177,High,288.76798821093774
Kakinada,Technology,2022,13574,594,19.62058838319873,239,High,509.54629499620046
Guntur,Energy,2019,2514,437,17.131889842059472,81,High,705.8663586097999
Vijayawada,Technology,2022,40501,239,15.507078125505068,163,High,761.0619167199571
Vijayawada,Manufacturing,2016,5942,267,15.071227674707036,212,Low,500.2401778914678
Vijayawada,Energy,2015,49652,450,15.657665682521948,479,High,899.4594955713487
Kakinada,Energy,2018,26688,94,-4.112226811,409,Medium,673.1345067979082
Kakinada,Agriculture,2015,14478,798,14.921864999388255,497,Medium,528.0764826951183
Visakhapatnam,Technology,2022,34635,478,11.404267432160687,256,Medium,221.51239832572807
Kakinada,Healthcare,2015,9986,68,17.11328599070006,380,High,946.6370344736761
Vijayawada,Agriculture,2018,25104,386,-7.223075886,151,Low,509.1189270791503
Kakinada,Agriculture,2020,38107,288,-6.653072896,244,High,792.8391501
Guntur,Healthcare,2015,14922,985,-2.868768875,316,Medium,138.74262658409427
Vijayawada,Healthcare,2014,46267,799,-2.233914169,187,High,746.1510257913012
Visakhapatnam,Manufacturing,2018,43875,232,0.2468777259430972,77,High,936.5727563241879
Visakhapatnam,Manufacturing,2018,2208,884,15.124546462852859,109,Medium,478.7009907316193
Guntur,Energy,2021,34328,558,17.237195113395536,301,Low,486.1835487327471
Nellore,Energy,2017,10896,359,16.964760609395988,484,High,584.9034905877315
Nellore,Healthcare,2015,30236,865,12.869434135865575,141,Medium,1061.3206052752373
Guntur,Energy,2018,25920,625,1.301483796738938,440,Medium,930.1342737296184
Visakhapatnam,Technology,2016,12932,308,13.745905584610117,195,Low,1010.3373892005992
Nellore,Healthcare,2021,45312,883,-1.190648415,268,High,245.48657449896126
Kakinada,Manufacturing,2021,29032,487,-2.652051052,243,Medium,166.08451137751734
Visakhapatnam,Manufacturing,2021,23103,971,0.40100561183949335,100,Low,401.8937644909615
Visakhapatnam,Healthcare,2021,30860,889,2.8828831713568555,229,Low,514.6288313933625
Visakhapatnam,Manufacturing,2020,33791,606,14.905296977042859,382,Medium,1022.3260996808797
Kakinada,Agriculture,2015,19916,492,8.284828679728253,76,High,461.7613571
Visakhapatnam,Agriculture,2022,40212,866,5.375148248829179,84,High,781.5487838348607
Guntur,Technology,2017,35146,70,-3.589640683,230,Low,183.4872515215516
Guntur,Manufacturing,2023,42930,632,13.740142164558847,246,High,428.8376984800119
Visakhapatnam,Energy,2020,2505,282,18.128205021586464,251,Low,170.12153816087383
Vijayawada,Agriculture,2015,47954,348,13.457135378815263,465,High,850.8308311182772
Visakhapatnam,Healthcare,2019,23427,705,5.164979041031261,316,Low,644.4131022392704
Guntur,Technology,2016,40759,137,14.657470401932557,175,Medium,776.0807344506476
Nellore,Manufacturing,2022,44316,863,4.417431482337763,299,Medium,326.1224336925749
Guntur,Energy,2019,19694,991,8.907596536729095,151,Low,603.2742816789853
Vijayawada,Energy,2023,,832,2.6372188850087426,316,Medium,228.94166112327275
Kakinada,Energy,2023,5710,537,-1.635271655,427,High,451.21859121506156
Nellore,Energy,2014,16568,527,5.767770890233672,390,Low,739.3961525915314
Nellore,Technology,2022,38861,344,4.684064595533782,305,High,146.1131822086362
Guntur,Energy,2016,9359,910,3.041020866209964,264,Medium,1013.6732898825106
Visakhapatnam,Energy,2018,16097,614,13.216722044065758,302,Medium,289.15067335056375
Visakhapatnam,Manufacturing,2019,21029,801,0.41092426580846997,355,Medium,751.2915033691258
Kakinada,Manufacturing,2015,14276,605,10.042183739269547,492,Medium,642.7552116225808
Nellore,Technology,2018,37251,,-4.162878662,303,High,960.0652659385037
Visakhapatnam,Technology,2020,40468,625,-2.990666553,400,Medium,150.30833404543742
Visakhapatnam,Agriculture,2023,25985,954,-6.868475086,156,Medium,689.4747476776374
Vijayawada,Manufacturing,2015,28532,171,-4.665594015,110,Medium,479.0218342347252
Visakhapatnam,Agriculture,2020,49617,50,10.281571241673195,338,Low,248.1407856208366
Visakhapatnam,Agriculture,2019,16503,388,-2.342630218,446,High,359.91059475595875
Nellore,Manufacturing,2020,2546,608,6.596600731540441,120,Low,442.1073324477659
Kakinada,Healthcare,2017,9366,158,6.5045962519737675,345,Medium,802.2772620781185
Visakhapatnam,Manufacturing,2019,32752,198,11.236998636984133,233,Medium,475.24925730122857
Kakinada,Technology,2019,25802,,7.501781266844999,29,High,987.1805041
Kakinada,Energy,2019,,859,-3.880642518,425,Low,832.6652808
Nellore,Energy,2017,44883,961,13.037265689225496,436,Low,490.2881233
Guntur,Manufacturing,2021,49577,605,18.80368023,153,Low,789.7622654189065
Kakinada,Manufacturing,2014,13854,740,2.569143764562594,433,Low,621.0116638577632
Nellore,Technology,2018,34675,365,-1.413068893,271,High,588.8422985421779
Visakhapatnam,Energy,2023,18909,665,7.738236165770694,297,High,823.4592705023751
Visakhapatnam,Healthcare,2015,6826,373,16.819318138835516,474,High,293.73605665785647
Kakinada,Energy,2018,45036,970,16.633908444303003,37,Medium,522.3489119097392
Kakinada,Agriculture,2016,47169,862,5.244814432278906,233,Low,659.2103004062442
Kakinada,Healthcare,2019,39948,710,8.533127977277662,416,Low,391.5852086386714
Nellore,Energy,2023,41355,369,-3.929091301,484,Medium,934.5016530981071
Vijayawada,Manufacturing,2018,10944,,2.5358688590039327,211,Medium,595.8568551
Visakhapatnam,Technology,2023,34126,291,2.3927273901248203,274,Low,657.9628367052633
Nellore,Healthcare,2018,21432,378,14.720543027308462,415,Low,937.6436526
Kakinada,Technology,2019,45185,283,12.420462641414606,124,Low,467.14990927520336
Kakinada,Technology,2018,44002,257,0.14113058623488506,112,Medium,360.36270560662365
Nellore,Agriculture,2017,46772,556,-1.648038958,345,Medium,823.8369033920073
Visakhapatnam,Energy,2016,39569,534,12.037675573586785,217,Low,446.28118756295345
